id,name,image,quantity,price,discount,description,created,updated,userCreated,userUpdated
432fd827-c0d5-4e79-8dbe-d773d4ee8749|Dầu Xã|https://pos.nvncdn.com/5657a4-25917/ps/content/20230311_lLzInDjJETVV.jpg|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
fc9fecac-556e-4d9e-9b12-2eb0c38a1d84|Dầu Xã|https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ1ocids9S4mMwoVZ_qQXjz_GEjzHhh7-1BBxjBwTSrcQ&s|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
0458a863-55e9-45eb-9fd3-8e4a6ed04ea8|Dầu Xã|https://pos.nvncdn.com/cba2a3-7534/ps/20230520_bRwDAfQnQG.jpeg|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
36f0b580-9f95-4b84-9ccd-5fc566d2e060|Dầu Xã|https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT2QyhOxebRg7yEtWo_1P_SEvtFM9IDEsmLLdE-GEZqXg&s|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
212342b1-8b2b-492a-b25b-de351414812e|Dầu Xã|https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVvNRUwdiy-f5hB8hmH9SPYVT2ZCOe7divRlCLwCA5cw&s|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
24e6a00d-18bb-4c03-9dfa-359410bbbc76|Dầu Xã|https://pos.nvncdn.com/631e73-58863/ps/20231121_IoBBNPsXy1.jpeg|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
990214f4-827b-43f8-9edd-ada48cf57fe9|Dầu Xã|https://teddy.vn/wp-content/uploads/2022/03/cho-cosplay-ga.jpg|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
9c5017ea-a4c5-4935-95e3-95f816983a53|Dầu Xã|https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR0rvOlcw-PMS_0CIG2NSQGV1MYUw_IXyE4QXe1HX1bzQ&s|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
11c1704b-5c7e-4c02-a8e9-25dac08845d3|Dầu Xã|https://product.hstatic.net/1000203256/product/o1cn015xsvow1bs2hu9osy4___0-0-cib_a59dcb4bfe19413bae47bdf8c85ec682_master.jpg|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
beb9ae3a-5b7a-4b23-968b-6abf34f9114d|Dầu Xã|https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0LUFKEilFd9bchAU3ynHnrhvy49krnjctcHw28Y2U-g&s|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
658ba171-5ea8-47d0-86fc-9ebdc7a58309|Dầu Xã|https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQef64NNHoXjtkSAFEznfKIhWcFkS9mtxybzRrmXe1bkQ&s|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
294931e8-6c6b-469b-9d87-5d84b530a348|Dầu Xã|https://product.hstatic.net/200000667659/product/b5fc09f34bef130366f3c5e3395b8187_6f35547ce2b34a41bea6f64595f816cf_master.jpg|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
4f29d046-afae-4957-b848-44fa601e853d|Dầu Xã|https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsZvQJ8Sdyai6TQeqPDB78TleD6ZIP6_K4Fj2Gp2uxcQ&s|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
e08c0195-8d53-429e-b5b2-dc2ddf225b29|Dầu Xã|https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTbRs0bC5eyoKC0dCLZzNToZoF8M8pntCldxRkEkMYouA&s|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
ac39284c-bafb-46de-ba2f-d4f478d3dbf9|Dầu Xã|https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTbRs0bC5eyoKC0dCLZzNToZoF8M8pntCldxRkEkMYouA&s|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
d4b511ac-6e3a-48c8-b8ad-d807d5ee4f70|Dầu Xã|https://gaubongonlinecaocap.com/wp-content/uploads/2023/07/z4520889112044_e1c142f6d5219a39aa61ced4eb04cf08.jpg|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
7e61f45b-51e9-4a12-8c56-15711f224455|Dầu Xã|https://product.hstatic.net/1000403382/product/gau_bong_61aa8f7d44b74661a02558fdf27425de_1024x1024.jpeg|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
d8b7ee6d-ba2a-4e26-a5a8-6d037c8f4838|Dầu Xã|https://pos.nvncdn.com/cba2a3-7534/ps/20230520_bRwDAfQnQG.jpeg|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
51277d92-05e2-4a8b-992d-e7130b7de918|Dầu Xã|https://pos.nvncdn.com/cba2a3-7534/ps/20230520_bRwDAfQnQG.jpeg|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
3175f1dd-4042-4c72-8d06-77b27dc84586|Dầu Xã|https://pos.nvncdn.com/cba2a3-7534/ps/20230520_bRwDAfQnQG.jpeg|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
f8b26e58-6507-4438-8933-20e3f097c09b|Dầu Xã|https://pos.nvncdn.com/cba2a3-7534/ps/20230520_bRwDAfQnQG.jpeg|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
9b5c2d56-b869-41c4-92bd-50a150bcac04|Dầu Xã|https://pos.nvncdn.com/cba2a3-7534/ps/20230520_bRwDAfQnQG.jpeg|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
82733fdf-62e4-41ff-80ea-8c43e7455508|Dầu Xã|https://pos.nvncdn.com/cba2a3-7534/ps/20230520_bRwDAfQnQG.jpeg|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
b18d8d73-4c3a-42b8-9883-38c91b40e823|Dầu Xã|https://pos.nvncdn.com/cba2a3-7534/ps/20230520_bRwDAfQnQG.jpeg|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
ed50bdaa-a2fd-4b8c-8f59-c09d24e2b29c|Dầu Xã|https://pos.nvncdn.com/cba2a3-7534/ps/20230520_bRwDAfQnQG.jpeg|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
baf2eb08-745d-4850-bdfe-31c795d4cc92|Dầu Xã|https://pos.nvncdn.com/cba2a3-7534/ps/20230520_bRwDAfQnQG.jpeg|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
80f50d0f-93fe-4441-8cce-885a63c2893e|Dầu Xã|https://pos.nvncdn.com/cba2a3-7534/ps/20230520_bRwDAfQnQG.jpeg|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
4623abda-cb92-4e6c-9185-24d08acf5663|Dầu Xã|https://pos.nvncdn.com/cba2a3-7534/ps/20230520_bRwDAfQnQG.jpeg|10.0|2750000.0|0.0|Một Sản phẩm đầu bùi củao reaemon  đến từ tương lai|2024-03-14 00:00:00|2024-03-14 00:00:00|admin|admin
